frame_number,track_id,class_name,confidence,x1,y1,x2,y2,timestamp
466,157,car,0.439574,357,749,397,788,1782022689.602231
466,158,car,0.419535,0,789,59,831,1782022689.602231
466,160,car,0.439574,389,769,435,816,1782022689.602231
466,166,car,0.623707,455,747,498,783,1782022689.602231
466,167,bus,0.423391,618,958,676,1055,1782022689.602231
467,73,bus,0.476227,430,952,569,1197,1782022691.099627
467,104,car,0.505020,176,1178,303,1333,1782022691.099627
467,112,car,0.469452,297,869,374,965,1782022691.099627
467,139,bus,0.476227,428,978,572,1247,1782022691.099627
467,140,car,0.784719,213,779,272,830,1782022691.099627
467,151,car,0.505020,-54,1293,52,1497,1782022691.099627
467,157,car,0.407990,355,756,390,790,1782022691.099627
467,158,car,0.784719,0,789,59,831,1782022691.099627
467,160,car,0.502290,387,770,433,816,1782022691.099627
467,166,car,0.559631,456,747,498,783,1782022691.099627
467,167,bus,0.476227,621,961,680,1061,1782022691.099627
468,73,bus,0.559261,425,982,577,1257,1782022692.029635
468,104,car,0.565285,174,1186,301,1340,1782022692.029635
468,112,car,0.786840,296,871,374,968,1782022692.029635
468,139,bus,0.559261,427,982,574,1258,1782022692.029635
468,140,car,0.786840,210,781,269,831,1782022692.029635
468,151,car,0.565285,-60,1299,48,1508,1782022692.029635
468,157,car,0.509419,354,757,389,791,1782022692.029635
468,158,car,0.435448,-1,789,57,831,1782022692.029635
468,160,car,0.509419,387,771,432,817,1782022692.029635
468,166,car,0.551846,456,749,497,783,1782022692.029635
468,167,truck,0.442271,625,965,685,1067,1782022692.029635
468,171,car,0.565285,183,1221,296,1279,1782022692.029635
469,73,truck,0.430693,423,987,577,1268,1782022692.847544
469,104,car,0.477329,171,1194,298,1347,1782022692.847544
469,112,car,0.446483,295,873,373,971,1782022692.847544
469,139,truck,0.430693,425,987,574,1269,1782022692.847544
469,140,car,0.737355,207,783,266,833,1782022692.847544
469,151,car,0.477329,-67,1306,43,1518,1782022692.847544
469,157,car,0.515386,353,758,388,791,1782022692.847544
469,158,car,0.453641,-2,789,56,831,1782022692.847544
469,160,car,0.446483,384,770,430,817,1782022692.847544
469,166,car,0.483167,455,750,495,784,1782022692.847544
469,167,truck,0.430693,628,969,689,1072,1782022692.847544
469,171,car,0.477329,196,1238,278,1279,1782022692.847544
470,73,bus,0.572810,423,990,579,1276,1782022693.260233
470,104,bus,0.572810,169,1202,295,1354,1782022693.260233
470,112,car,0.645587,294,875,373,974,1782022693.260233
470,139,bus,0.572810,423,993,573,1278,1782022693.260233
470,140,car,0.645587,203,784,261,834,1782022693.260233
470,151,bus,0.572810,-73,1313,39,1528,1782022693.260233
470,157,car,0.457184,350,757,386,791,1782022693.260233
470,158,car,0.645587,-2,789,55,831,1782022693.260233
470,160,car,0.457184,383,771,429,818,1782022693.260233
470,166,car,0.477054,453,751,494,785,1782022693.260233
470,167,person,0.460602,665,1022,692,1067,1782022693.260233
470,171,bus,0.572810,205,1250,265,1279,1782022693.260233
471,73,truck,0.499653,420,996,573,1277,1782022693.814224
471,104,bus,0.488306,167,1209,293,1362,1782022693.814224
471,112,car,0.504144,292,877,373,978,1782022693.814224
471,139,bus,0.488306,421,997,570,1280,1782022693.814224
471,140,car,0.767207,197,785,256,835,1782022693.814224
471,151,car,0.504144,-80,1319,34,1538,1782022693.814224
471,157,car,0.454601,347,758,383,791,1782022693.814224
471,158,car,0.452994,-3,789,55,832,1782022693.814224
471,160,car,0.556193,379,772,425,819,1782022693.814224
471,166,car,0.602957,451,751,492,787,1782022693.814224
471,167,truck,0.499653,670,1029,697,1072,1782022693.814224
471,171,bus,0.488306,215,1261,251,1279,1782022693.814224
472,73,bus,0.596508,420,1000,574,1285,1782022694.214935
472,104,bus,0.596508,165,1217,290,1369,1782022694.214935
472,112,car,0.460453,274,893,353,989,1782022694.214935
472,139,bus,0.596508,418,1002,567,1282,1782022694.214935
472,140,car,0.768928,191,786,252,838,1782022694.214935
472,151,bus,0.596508,-86,1326,30,1549,1782022694.214935
472,157,car,0.473740,343,759,379,792,1782022694.214935
472,158,car,0.768928,-3,789,55,832,1782022694.214935
472,160,car,0.579998,374,772,421,820,1782022694.214935
472,166,car,0.645642,448,752,490,788,1782022694.214935
472,167,bus,0.596508,675,1036,701,1077,1782022694.214935
472,171,bus,0.596508,225,1273,238,1279,1782022694.214935
473,73,truck,0.527539,414,1006,564,1282,1782022694.607947
473,104,bus,0.457387,163,1225,287,1376,1782022694.607947
473,112,car,0.558775,265,897,346,994,1782022694.607947
473,139,truck,0.527539,415,1007,563,1283,1782022694.607947
473,140,car,0.628222,183,787,245,839,1782022694.607947
473,151,bus,0.457387,-93,1332,25,1559,1782022694.607947
473,157,car,0.452112,342,759,377,792,1782022694.607947
473,158,car,0.628222,-3,789,54,832,1782022694.607947
473,160,car,0.452112,373,773,419,821,1782022694.607947
473,166,car,0.452112,443,752,486,789,1782022694.607947
473,167,truck,0.527539,681,1043,705,1082,1782022694.607947
473,171,bus,0.457387,235,1285,224,1279,1782022694.607947
474,73,bus,0.600862,413,1010,565,1288,1782022695.035380
474,104,bus,0.600862,161,1233,285,1383,1782022695.035380
474,112,car,0.709655,262,900,343,998,1782022695.035380
474,139,bus,0.600862,411,1012,557,1282,1782022695.035380
474,140,car,0.709655,173,788,238,842,1782022695.035380
474,151,bus,0.600862,-99,1339,21,1569,1782022695.035380
474,157,car,0.612674,331,759,368,793,1782022695.035380
474,158,car,0.709655,-4,789,54,832,1782022695.035380
474,160,car,0.579343,362,774,409,822,1782022695.035380
474,166,car,0.554194,437,753,480,790,1782022695.035380
474,167,bus,0.600862,686,1049,710,1087,1782022695.035380
474,171,bus,0.600862,245,1296,210,1279,1782022695.035380
475,73,truck,0.423555,404,1016,551,1282,1782022695.528193
475,104,bus,0.501251,159,1240,282,1390,1782022695.528193
475,112,car,0.412300,246,897,335,1005,1782022695.528193
475,139,truck,0.423555,406,1017,550,1282,1782022695.528193
475,140,car,0.581456,163,790,229,845,1782022695.528193
475,151,bus,0.501251,-106,1346,16,1580,1782022695.528193
475,157,car,0.469641,322,759,361,795,1782022695.528193
475,158,car,0.581456,-4,789,54,832,1782022695.528193
475,160,car,0.469641,359,774,407,823,1782022695.528193
475,166,car,0.498198,431,754,474,791,1782022695.528193
475,167,truck,0.423555,691,1056,714,1093,1782022695.528193
475,171,bus,0.501251,254,1308,197,1279,1782022695.528193
476,73,truck,0.503913,397,1022,543,1281,1782022696.011233
476,104,bus,0.456614,157,1248,279,1397,1782022696.011233
476,112,car,0.463342,242,900,332,1009,1782022696.011233
476,139,truck,0.503913,399,1022,542,1282,1782022696.011233
476,140,car,0.680565,152,792,218,848,1782022696.011233
476,151,bus,0.456614,-112,1352,11,1590,1782022696.011233
476,157,car,0.502899,319,760,358,795,1782022696.011233
476,158,car,0.680565,-5,789,53,832,1782022696.011233
476,160,car,0.502899,345,775,392,823,1782022696.011233
476,166,car,0.501988,423,754,466,792,1782022696.011233
476,167,truck,0.503913,697,1063,718,1098,1782022696.011233
476,171,bus,0.456614,264,1320,183,1280,1782022696.011233
477,73,bus,0.512045,387,1028,532,1281,1782022696.357476
477,104,bus,0.512045,155,1256,277,1404,1782022696.357476
477,112,car,0.668311,237,902,329,1013,1782022696.357476
477,139,bus,0.512045,397,1027,540,1287,1782022696.357476
477,140,car,0.668311,137,794,206,851,1782022696.357476
477,157,car,0.408176,316,760,355,796,1782022696.357476
477,158,car,0.668311,-5,790,53,832,1782022696.357476
477,160,car,0.408176,341,776,389,824,1782022696.357476
477,166,car,0.479538,414,755,457,792,1782022696.357476
477,167,bus,0.512045,702,1070,723,1103,1782022696.357476
477,171,bus,0.512045,274,1331,170,1280,1782022696.357476
478,73,bus,0.640550,377,1033,521,1280,1782022696.908836
478,104,bus,0.640550,153,1264,274,1412,1782022696.908836
478,112,car,0.502070,209,903,307,1024,1782022696.908836
478,139,bus,0.640550,395,1031,538,1291,1782022696.908836
478,140,car,0.742804,123,796,192,853,1782022696.908836
478,157,car,0.475590,313,760,352,797,1782022696.908836
478,158,car,0.742804,-5,790,53,832,1782022696.908836
478,160,car,0.475590,337,777,385,825,1782022696.908836
478,166,car,0.476484,404,756,446,793,1782022696.908836
478,167,person,0.441366,707,1076,727,1108,1782022696.908836
478,171,bus,0.640550,284,1343,156,1280,1782022696.908836
479,73,truck,0.499162,366,1039,509,1280,1782022697.793956
479,104,bus,0.789356,150,1272,272,1419,1782022697.793956
479,112,car,0.582746,203,906,302,1028,1782022697.793956
479,139,truck,0.499162,370,1040,507,1281,1782022697.793956
479,140,car,0.634449,109,798,178,855,1782022697.793956
479,157,car,0.582746,310,761,349,797,1782022697.793956
479,158,car,0.634449,-6,790,52,832,1782022697.793956
479,160,car,0.582746,334,777,382,826,1782022697.793956
479,166,car,0.428384,392,756,435,793,1782022697.793956
479,167,truck,0.499162,713,1083,731,1113,1782022697.793956
479,171,bus,0.789356,294,1355,143,1280,1782022697.793956
480,73,truck,0.490421,354,1045,497,1280,1782022698.228951
480,104,bus,0.636356,148,1279,269,1426,1782022698.228951
480,112,car,0.518003,196,908,298,1033,1782022698.228951
480,139,bus,0.636356,357,1047,493,1281,1782022698.228951
480,140,car,0.787541,92,800,162,859,1782022698.228951
480,157,car,0.518003,306,761,346,798,1782022698.228951
480,158,car,0.787541,-6,790,52,832,1782022698.228951
480,160,car,0.518003,330,778,378,827,1782022698.228951
480,166,car,0.518003,387,756,430,794,1782022698.228951
480,167,truck,0.490421,718,1090,736,1118,1782022698.228951
480,171,bus,0.636356,304,1366,129,1280,1782022698.228951
481,73,truck,0.562581,341,1052,483,1281,1782022698.906358
481,104,truck,0.562581,146,1287,266,1433,1782022698.906358
481,112,car,0.519129,190,911,293,1038,1782022698.906358
481,139,truck,0.562581,352,1052,487,1284,1782022698.906358
481,140,car,0.759818,74,802,146,862,1782022698.906358
481,157,car,0.519129,303,762,343,799,1782022698.906358
481,158,car,0.759818,-6,790,51,832,1782022698.906358
481,160,car,0.618629,326,779,375,827,1782022698.906358
481,166,car,0.618629,382,757,425,795,1782022698.906358
481,167,person,0.582339,723,1097,740,1124,1782022698.906358
481,171,truck,0.562581,313,1378,116,1280,1782022698.906358
481,177,car,0.519129,276,782,333,836,1782022698.906358
482,73,truck,0.656563,327,1059,469,1280,1782022699.521979
482,104,bus,0.467610,144,1295,264,1440,1782022699.521979
482,112,car,0.500865,144,919,251,1053,1782022699.521979
482,139,truck,0.656563,332,1059,466,1281,1782022699.521979
482,140,car,0.731003,55,804,129,866,1782022699.521979
482,157,car,0.594346,300,762,340,799,1782022699.521979
482,158,car,0.731003,-7,790,51,833,1782022699.521979
482,160,car,0.594346,323,779,371,828,1782022699.521979
482,166,car,0.594346,377,757,421,795,1782022699.521979
482,167,truck,0.656563,729,1103,745,1129,1782022699.521979
482,171,bus,0.467610,323,1390,102,1280,1782022699.521979
482,177,car,0.594346,268,782,327,838,1782022699.521979
483,73,car,0.469383,320,1064,460,1282,1782022700.106173
483,104,car,0.541758,142,1303,261,1447,1782022700.106173
483,112,car,0.541758,135,922,243,1058,1782022700.106173
483,139,car,0.469383,325,1064,457,1283,1782022700.106173
483,140,car,0.701579,37,806,112,868,1782022700.106173
483,157,car,0.590471,297,763,337,800,1782022700.106173
483,158,car,0.701579,-7,790,51,833,1782022700.106173
483,160,car,0.590471,319,780,368,829,1782022700.106173
483,166,car,0.590471,372,758,416,796,1782022700.106173
483,167,car,0.590471,734,1110,749,1134,1782022700.106173
483,171,car,0.541758,333,1402,89,1280,1782022700.106173
483,177,car,0.469383,260,782,321,840,1782022700.106173
483,179,car,0.590471,336,761,380,799,1782022700.106173
484,73,car,0.527729,301,1071,439,1280,1782022700.699437
484,104,car,0.527729,140,1310,258,1454,1782022700.699437
484,112,car,0.751902,125,925,236,1064,1782022700.699437
484,139,car,0.527729,319,1069,449,1285,1782022700.699437
484,140,car,0.751902,18,808,93,870,1782022700.699437
484,157,car,0.639458,294,763,334,801,1782022700.699437
484,158,car,0.751902,-8,790,50,833,1782022700.699437
484,160,car,0.639458,315,781,364,830,1782022700.699437
484,166,car,0.639458,367,758,411,797,1782022700.699437
484,167,car,0.527729,739,1117,753,1139,1782022700.699437
484,171,car,0.527729,343,1413,75,1280,1782022700.699437
484,177,car,0.639458,252,781,316,841,1782022700.699437
484,179,car,0.639458,322,762,365,800,1782022700.699437
485,73,car,0.450290,284,1077,424,1280,1782022701.435175
485,104,car,0.450290,138,1318,256,1462,1782022701.435175
485,112,car,0.430845,88,936,202,1078,1782022701.435175
485,139,car,0.450290,312,1075,440,1287,1782022701.435175
485,140,car,0.635869,0,810,77,875,1782022701.435175
485,157,car,0.511295,290,763,331,801,1782022701.435175
485,158,car,0.635869,-8,790,50,833,1782022701.435175
485,160,car,0.402552,312,781,360,831,1782022701.435175
485,166,car,0.511295,362,759,407,798,1782022701.435175
485,167,car,0.450290,745,1124,758,1144,1782022701.435175
485,171,car,0.450290,353,1425,62,1280,1782022701.435175
485,177,car,0.402552,244,781,310,843,1782022701.435175
485,179,car,0.511295,312,763,354,800,1782022701.435175
485,181,car,0.511295,242,729,275,750,1782022701.435175
486,73,car,0.548377,276,1082,413,1281,1782022702.012100
486,104,car,0.548377,136,1326,253,1469,1782022702.012100
486,112,car,0.548377,68,940,184,1088,1782022702.012100
486,139,car,0.548377,305,1080,432,1289,1782022702.012100
486,140,car,0.657812,-10,813,62,876,1782022702.012100
486,157,car,0.584235,287,764,329,802,1782022702.012100
486,158,car,0.657812,-8,790,50,833,1782022702.012100
486,160,car,0.584235,308,782,357,832,1782022702.012100
486,166,car,0.584235,357,760,402,798,1782022702.012100
486,167,car,0.584235,750,1130,762,1149,1782022702.012100
486,171,car,0.548377,362,1437,48,1280,1782022702.012100
486,177,car,0.584235,236,780,304,845,1782022702.012100
486,179,car,0.584235,290,765,335,804,1782022702.012100
486,181,car,0.487951,225,730,259,752,1782022702.012100
487,73,car,0.435998,267,1088,401,1282,1782022702.559099
487,104,car,0.435998,134,1334,250,1476,1782022702.559099
487,112,car,0.435998,48,946,167,1098,1782022702.559099
487,139,car,0.435998,299,1085,423,1291,1782022702.559099
487,140,car,0.411264,-18,816,50,879,1782022702.559099
487,157,car,0.520568,284,764,326,803,1782022702.559099
487,158,car,0.411264,-9,790,49,833,1782022702.559099
487,160,car,0.520568,304,783,353,833,1782022702.559099
487,166,car,0.520568,353,760,397,799,1782022702.559099
487,167,car,0.520568,755,1137,766,1155,1782022702.559099
487,171,car,0.435998,372,1448,34,1280,1782022702.559099
487,177,car,0.520568,228,780,298,846,1782022702.559099
487,179,car,0.520568,276,767,321,807,1782022702.559099
487,181,car,0.442013,209,730,244,752,1782022702.559099
488,73,car,0.550937,259,1093,390,1284,1782022703.244857
488,104,car,0.550937,131,1341,248,1483,1782022703.244857
488,112,car,0.550937,34,950,156,1105,1782022703.244857
488,139,car,0.550937,292,1091,414,1293,1782022703.244857
488,140,car,0.416120,-30,818,39,882,1782022703.244857
488,157,car,0.619355,281,765,323,803,1782022703.244857
488,158,car,0.416120,-9,790,49,833,1782022703.244857
488,160,car,0.619355,300,783,350,834,1782022703.244857
488,166,car,0.619355,348,761,393,800,1782022703.244857
488,167,car,0.446797,761,1144,771,1160,1782022703.244857
488,171,car,0.550937,382,1460,21,1281,1782022703.244857
488,177,car,0.619355,220,779,292,848,1782022703.244857
488,179,car,0.619355,261,769,307,809,1782022703.244857
488,181,car,0.416120,196,730,231,753,1782022703.244857
489,73,bus,0.602084,250,1099,378,1285,1782022703.931312
489,104,bus,0.602084,129,1349,245,1490,1782022703.931312
489,112,bus,0.602084,8,957,133,1117,1782022703.931312
489,139,bus,0.602084,285,1096,406,1295,1782022703.931312
489,140,car,0.464555,-43,820,27,884,1782022703.931312
489,157,car,0.533434,278,765,320,804,1782022703.931312
489,158,car,0.464555,-9,790,49,833,1782022703.931312
489,160,car,0.533434,297,784,346,834,1782022703.931312
489,166,car,0.533434,343,761,388,801,1782022703.931312
489,167,car,0.546499,766,1151,775,1165,1782022703.931312
489,171,bus,0.602084,392,1472,7,1281,1782022703.931312
489,177,car,0.533434,212,779,286,849,1782022703.931312
489,179,car,0.533434,247,770,293,810,1782022703.931312
489,181,car,0.533434,184,731,219,753,1782022703.931312
490,73,car,0.432763,241,1104,367,1286,1782022704.709934
490,104,car,0.432763,127,1357,243,1497,1782022704.709934
490,112,car,0.432763,-6,961,120,1127,1782022704.709934
490,139,car,0.432763,279,1101,397,1297,1782022704.709934
490,140,car,0.432510,-55,822,15,887,1782022704.709934
490,157,car,0.586649,275,765,317,805,1782022704.709934
490,158,car,0.432510,-10,791,48,833,1782022704.709934
490,160,car,0.586649,293,785,343,835,1782022704.709934
490,166,car,0.586649,338,762,383,802,1782022704.709934
490,167,car,0.747363,771,1157,779,1170,1782022704.709934
490,171,car,0.432763,402,1483,-5,1281,1782022704.709934
490,177,car,0.586649,204,778,281,851,1782022704.709934
490,179,car,0.586649,231,769,279,811,1782022704.709934
490,181,car,0.586649,171,731,207,754,1782022704.709934
490,186,car,0.747363,628,831,707,903,1782022704.709934
490,188,car,0.488797,652,755,686,789,1782022704.709934
491,73,car,0.569427,233,1110,355,1288,1782022705.224312
491,112,car,0.569427,-21,965,108,1135,1782022705.224312
491,139,car,0.569427,272,1107,389,1299,1782022705.224312
491,140,car,0.477088,-67,824,4,889,1782022705.224312
491,157,car,0.632012,271,766,314,805,1782022705.224312
491,158,car,0.477088,-10,791,48,833,1782022705.224312
491,160,car,0.632012,289,785,339,836,1782022705.224312
491,166,car,0.632012,333,762,379,802,1782022705.224312
491,167,car,0.726653,777,1164,784,1175,1782022705.224312
491,171,car,0.569427,411,1495,-19,1281,1782022705.224312
491,177,car,0.632012,196,778,275,853,1782022705.224312
491,179,car,0.632012,218,772,266,813,1782022705.224312
491,181,car,0.632012,159,732,195,755,1782022705.224312
491,186,car,0.726653,614,830,693,902,1782022705.224312
491,188,car,0.491070,645,758,675,787,1782022705.224312
